model,regime,scenario,replicate,policy,seed,events,goal_utility_ratio,critical_success_rate,mean_latency,energy,generated,delivered,outages,recoveries,handovers,reroutes,final_hash,thinning_rejections,thinning_windows,scenario_mobility,scenario_stress,scenario_channel,scenario_demand
gru_closed,high_stress,2,1,semantic,3.414318641986545e+18,112,0.7253176247030876,0.8461538461538461,0.5426354933384082,58.556,37,29,2,0,3,6,6a047680e7e757ec632b49125582ae32b04c7627b120188e662a1f2910b0e349,89,1,1.0267272075190053,1.8974267731788848,0.8909433108084306,1.440512971812952
oracle,high_stress,3,0,throughput,1.175394796926829e+19,97,0.6484388185654006,0.8,0.970946302326852,54.532,33,23,2,1,5,2,83f7adfd04151630852391f801d39158bf899a071504fb8938cebf322523b789,158,1,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
oracle,high_stress,3,0,semantic,1.175394796926829e+19,106,0.611982473498233,0.7142857142857143,0.8880930966096606,50.61599999999999,34,23,3,1,8,7,c443d828a8f3584286bc6341ff2dedc2c57b3ddaac52111f87be9c1a4322e18a,150,1,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_closed,high_stress,3,0,throughput,1.175394796926829e+19,85,0.7001194029850745,0.75,0.6080473405368657,49.904,25,23,1,0,5,3,3e92a0b7658956dfb263cfdc5a5ff254deec98acdf1a62458961d5a2c14e4a70,63,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_closed,high_stress,3,0,semantic,1.175394796926829e+19,112,0.8709286075949366,1.0,0.5243867570763014,78.28399999999999,37,34,0,0,4,0,bce8634e7d84b2d0c4e1bc4ea8f5fa6d43756b8e552da8b11b2cfe7a12e5b389,65,1,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_nojump,high_stress,3,0,throughput,1.175394796926829e+19,85,0.7034029850746266,0.75,0.6609666546237494,49.724,25,23,1,0,5,3,34aff6a0d38352ba11c5469f0777a05d992f9bbb9ba79ce49dd866f95ef6ce4d,63,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_nojump,high_stress,3,0,semantic,1.175394796926829e+19,112,0.8730754430379746,1.0,0.5057720764294759,77.41999999999997,37,34,0,0,4,0,aa3c6d18588315c9dbf775ffdbb8b038212816c0dd33fe4c413f8de5dffd7011,66,1,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
gru_closed,high_stress,3,0,throughput,1.175394796926829e+19,96,0.7934312328767122,0.875,0.6668711179076073,64.80799999999999,31,29,0,0,5,0,d78c26b9926f1cfebaa26077e34115bc35838d85eededda11f744c30f1848c25,71,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
gru_closed,high_stress,3,0,semantic,1.175394796926829e+19,97,0.9017176859504132,1.0,0.7492713044348724,70.99199999999999,29,29,1,0,7,1,e324a929a31bf10160fc390d43ba9fec78f3b7b5521fd20afe37648cfc7a068d,71,1,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
oracle,high_stress,3,1,throughput,5.6327802488842304e+17,95,0.5343314285714285,0.5833333333333334,1.0407930899756372,42.124,35,20,2,1,4,5,46a1113f30b488b81db793185eb440487833c7c6a4c760c6034d7960db5cbcf2,231,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
oracle,high_stress,3,1,semantic,5.6327802488842304e+17,86,0.4471277037037035,0.4615384615384615,1.2927269378568431,40.112,33,20,1,1,3,0,4f242d9fdc6747e2a5c22c22c16e0eb439b58c002ad782e8ce67481067dbf428,240,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_closed,high_stress,3,1,throughput,5.6327802488842304e+17,101,0.6896443657817107,0.7272727272727273,0.8753192690590353,40.296,27,20,5,4,4,8,dcc2fd729f51a094ee4b4eb4934d81ce97063cceaed46c8ed30bb1174eb1c4a4,82,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_closed,high_stress,3,1,semantic,5.6327802488842304e+17,105,0.7619090598290598,0.8125,0.9272837990725442,54.332,33,28,2,2,3,2,4bdfa1410cb8e24a3bacdee1788b2253a17194648cd51685c2b1151fcbb2a440,89,3,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_nojump,high_stress,3,1,throughput,5.6327802488842304e+17,90,0.913747460815047,1.0,0.6705962803804604,38.42,22,21,4,4,3,7,449757ee77b8e87d2f4162fc558737d8fdf410931c0bff0348766ed2143da1dd,53,2,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
cfc_nojump,high_stress,3,1,semantic,5.6327802488842304e+17,88,0.921230646766169,1.0,0.4229000130012417,47.624,27,26,1,1,4,1,1c9014284437c25470b274669c533a081f77290dc498dddc73c168627aac38ca,41,3,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
gru_closed,high_stress,3,1,throughput,5.6327802488842304e+17,88,0.8256395505617977,0.9166666666666666,0.6758834050324287,45.26,26,24,2,2,2,3,6943fc1b7ceffba1dda21a5cf4f6f1fce0a3037616e2a5aad73c92ee14407bde,83,3,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
gru_closed,high_stress,3,1,semantic,5.6327802488842304e+17,89,0.9343729353233828,1.0,0.4921360337563367,50.38399999999999,27,27,2,1,3,1,c8e4e247b802ee821fb3254fdf0a60c7e555e42bd3815fd762d0c6d237596916,47,3,0.9155451115267236,1.864725434573789,0.78370642790488,1.4081110078690002
oracle,high_stress,4,0,throughput,8.283185946859295e+18,119,0.5936121518987341,0.6,1.805554173139336,55.204,33,24,4,3,2,13,79df50755a376e88f1607d9d82b4439c5caaab89a9efaa973a200109f74249e7,182,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
oracle,high_stress,4,0,semantic,8.283185946859295e+18,80,0.5045634355828219,0.3333333333333333,2.054653582792958,43.308,25,19,2,2,3,2,92affa68510cd4c4472a1e1bb16cd266a6a6b8b4e5bbbe45497d15dbc2d770fa,161,3,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_closed,high_stress,4,0,throughput,8.283185946859295e+18,97,0.8855856910569104,1.0,1.1976823293036094,60.887999999999984,30,28,2,1,2,2,5d9d19dddd65df6d7428bd2f7a76ac6458280b2613a250a307138d91fafb2b02,144,2,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_closed,high_stress,4,0,semantic,8.283185946859295e+18,97,0.8889216479400748,1.0,1.192993590122169,59.48799999999999,30,28,2,1,2,2,87e87f7fae43761228e47c650edc6a276c48030bb2f268d8b9fd90d560665e6c,144,2,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_nojump,high_stress,4,0,throughput,8.283185946859295e+18,116,0.8944777401129946,1.0,1.017310914172785,70.16799999999998,36,33,2,1,2,3,7616ebccf9fc0a121e780f4841d9bf3310e9cc3ec03769abdf554d07e6a6a6a6,143,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_nojump,high_stress,4,0,semantic,8.283185946859295e+18,123,0.85952,0.9090909090909092,0.8120257693796393,77.14399999999996,37,37,2,1,3,3,9530e3f727a4176189051690816f61cdc622fbdf8c14d5bce38c3b24cd2e8ef7,120,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
gru_closed,high_stress,4,0,throughput,8.283185946859295e+18,111,0.562422857142857,0.5,1.2028637267967597,65.78399999999999,35,27,4,2,2,7,fd78f4ad797e5f0c2a9242a5e3993c4f4c2823937cd360962d69e29539b1001a,97,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
gru_closed,high_stress,4,0,semantic,8.283185946859295e+18,105,0.849434074074074,1.0,1.4595839614590018,65.81599999999999,30,27,3,3,2,5,6d48a4fcd1d504dd233f9f61873658c28b0ebed8e2dac7498afe670d83e1e473,148,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
oracle,high_stress,4,1,throughput,6.939962734002782e+18,87,0.578695652173913,0.6666666666666666,1.336694069437955,30.332000000000004,29,16,3,1,4,9,8fff2fb3fb75f395d79bcc99f5f989794d76650eac5d4d35521c5eec81b60246,96,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
oracle,high_stress,4,1,semantic,6.939962734002782e+18,97,0.7717643349753692,0.8571428571428571,1.310506293727793,42.52399999999999,28,25,2,2,4,4,092cbddcaee1ca5e592850e133d08b10620835c430ef69e1da31926ee83d8694,82,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_closed,high_stress,4,1,throughput,6.939962734002782e+18,98,0.902214193548387,1.0,0.5605223303480656,53.89199999999999,30,28,1,0,5,2,2a039e03ee402a723b2c276c4f19da625df4b99add7305d0fda7f5307120d94d,53,2,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_closed,high_stress,4,1,semantic,6.939962734002782e+18,98,0.902214193548387,1.0,0.5605388142261887,53.89199999999999,30,28,1,0,5,2,69e0346f7ab8db478aaf63f286ca54a2e75aa456cab2254fa7fdcb55cd155d70,54,2,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_nojump,high_stress,4,1,throughput,6.939962734002782e+18,102,0.8465519327731089,1.0,0.5843469694894099,47.71599999999999,35,28,0,0,5,0,bc065c5f1af998afaf54868ea783dbbe708f48c9504a2b5f550832bb1bf03813,84,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
cfc_nojump,high_stress,4,1,semantic,6.939962734002782e+18,100,0.8373106997742662,0.9333333333333332,0.5817881855440632,49.97599999999999,32,28,1,1,4,1,c57d70072818c02b3da8ed9e9240a3ddfb5e5789da130bc26cad6c45ccf4f2ac,69,2,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
gru_closed,high_stress,4,1,throughput,6.939962734002782e+18,75,0.8587426989619374,1.0,0.6332347192353542,42.89999999999999,25,22,1,1,1,0,aaf10471ac183db46a51f9bedba9a5eb2160f32e40aed07b1b77501d959f48d1,58,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
gru_closed,high_stress,4,1,semantic,6.939962734002782e+18,77,0.7903714649681526,0.9,0.6269348790032016,42.89999999999999,26,22,1,1,1,0,c1dbd8b31d13b8c689e81e84f8239a894413b48e9240474add9866625cf3ee1a,59,1,0.9411976696213802,1.890861229312436,0.914781306865464,1.220510394886834
oracle,high_stress,5,0,throughput,1.0302933272366326e+19,72,0.9107366542750932,1.0,0.4268203795414936,33.431999999999995,20,19,2,2,5,2,d2e4d4acdda385aebf6a3acef9256ea38a4a90885dc4d10f29b6aa86a3b3aeb8,35,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
oracle,high_stress,5,0,semantic,1.0302933272366326e+19,75,0.9119273260073262,1.0,0.4147970915934664,36.264,21,20,2,2,5,2,67881f4d5fff214914783cc269f8bc1f6605a2f85213d1bd27e043f8b25199be,35,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_closed,high_stress,5,0,throughput,1.0302933272366326e+19,82,0.9169748059701496,1.0,0.6749486933038171,49.52,26,26,1,1,2,0,257a80d08348eebe053ff4245679d63d33128a784fd5562b8992ca25d6cb5890,75,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_closed,high_stress,5,0,semantic,1.0302933272366326e+19,82,0.9169748059701496,1.0,0.6755881241287826,49.52,26,26,1,1,2,0,a36c542bbcd8117883808a010844b94f5f6235b6c4e78347cbcd80de026a1e49,75,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_nojump,high_stress,5,0,throughput,1.0302933272366326e+19,82,0.9169748059701496,1.0,0.6749486933038171,49.52,26,26,1,1,2,0,6ecb9340180dd11b8dccffde13e5866e1f1f8052029b9d96350cf8e980b4107b,75,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_nojump,high_stress,5,0,semantic,1.0302933272366326e+19,88,0.715194606741573,0.75,1.0402843969476758,45.332,26,24,3,2,3,2,5c1871f63b1741ab922ba7510957f396a0efee9e9855155bce01890ffca654de,96,2,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
gru_closed,high_stress,5,0,throughput,1.0302933272366326e+19,73,0.8313827758007117,0.8888888888888888,0.7513577132216542,44.688,23,23,1,1,2,0,3a477d80c28cb1ae193bc689b2e98af40ec3187808e0f2b98fe7ffcfdbf795d3,75,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
gru_closed,high_stress,5,0,semantic,1.0302933272366326e+19,76,0.833637052631579,0.8888888888888888,0.7120439744482129,47.52,24,24,1,1,2,0,3ce9f67e97575339af5eaa576833b1c262c5f73ee4be3bcac20e5dbf233a2fe1,73,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
oracle,high_stress,5,1,throughput,1.5913948695519146e+19,79,0.5509188039867109,0.6666666666666666,1.7450142134595077,32.907999999999994,28,17,1,0,5,3,0b709a3c01ef0fba5ef54d9cd131915aa9c2a24c778b39a9bedfe19a63dfad00,272,1,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
oracle,high_stress,5,1,semantic,1.5913948695519146e+19,70,0.5141043621399176,0.7142857142857143,1.535003586052412,23.411999999999995,24,13,1,1,4,3,1a172b22f19836f0b1bb7e9c9cb0615ad0826ca103ad7cd700c24a59640fe131,207,1,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_closed,high_stress,5,1,throughput,1.5913948695519146e+19,97,0.7220111959287532,0.7692307692307693,1.7736638201968609,56.26,30,29,2,1,3,1,28f5f9f7500d5b0349f402d2eb816733a782b3fcb167facd4f0030db539ae59b,147,1,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_closed,high_stress,5,1,semantic,1.5913948695519146e+19,78,0.7891913375796179,0.9,1.2651949992435176,47.344,26,24,0,0,2,0,294c051db249046e8d233929c07042b872090bc8dae8cc951c952d02bc13f78c,123,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_nojump,high_stress,5,1,throughput,1.5913948695519146e+19,109,0.7657114691943128,0.7857142857142857,1.366369360245264,60.108,32,29,2,1,2,6,789168ba59cb5df4f7962f2c1baaa91c711afd1e3a28bc32651a64954a7491ff,158,1,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_nojump,high_stress,5,1,semantic,1.5913948695519146e+19,80,0.7744221383647799,0.9,1.2549228635250915,47.164,27,24,0,0,2,0,d818032910c591f19b074078f111a421b8b35e848a298502f3c07814e7347e40,114,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
gru_closed,high_stress,5,1,throughput,1.5913948695519146e+19,82,0.6151659574468084,0.75,1.308379078649416,34.727999999999994,31,19,2,0,1,5,41ef7e7bfc5b2dc50f8c84cd002d68b1a834cf12dde8f6e51d35f30dece55715,105,3,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
gru_closed,high_stress,5,1,semantic,1.5913948695519146e+19,95,0.7726206197183098,0.8181818181818182,1.269813772675435,62.24799999999998,31,30,1,0,0,1,3f1193ac06557db3d1008f72daf7708e5a7dbed4fcd13875cfedafb2f22a75cd,157,1,1.150998568272982,1.9886588481664125,0.9554530060033032,1.0732200465452506
cfc_openloop,id,0,0,throughput,1.3492057916867258e+19,59,0.7464677966101694,0.8,1.1949843469972052,38.152,18,17,0,0,6,0,5b825e297f9b9626493d9b2dea6f48d32556e63efef00ce184bba1ba9b5b2709,87,4,0.9206467734452074,1.2063837022836104,1.0036470800093098,0.9499792732766998
cfc_openloop,id,0,0,semantic,1.3492057916867258e+19,57,0.8650050370370369,1.0,1.2595683519229008,38.93999999999999,18,17,0,0,4,0,7a7e21d50ede5d3c64d7aaf7f1863e58748591ad071de19c4f003cb94ba64c15,89,4,0.9206467734452074,1.2063837022836104,1.0036470800093098,0.9499792732766998
cfc_openloop,id,0,1,throughput,1.6361355900082276e+19,76,0.6808562162162162,0.6666666666666666,0.5705612022805923,44.99199999999999,24,20,1,1,6,0,5919521ec1951be8c88ffb306e4f0ad84ebab937f2277604582bafc871b7538f,69,2,0.9206467734452074,1.2063837022836104,1.0036470800093098,0.9499792732766998
cfc_openloop,id,0,1,semantic,1.6361355900082276e+19,68,0.8506601360544217,1.0,0.6150751068932888,41.77199999999999,21,18,1,1,6,0,528bb13a5a9101d1ffb6e0b5f002053260690007d506866b6446b8717766a7a0,60,2,0.9206467734452074,1.2063837022836104,1.0036470800093098,0.9499792732766998
cfc_openloop,id,1,0,throughput,4.2162716410646605e+18,59,0.9253753535353534,1.0,0.5880684446423188,36.636,18,18,1,0,2,1,142f6d63031d16816f4bd1b52e46bf2cf39c8e87fe3abb0aec49733f64c150f1,49,4,1.0944151062864238,0.8080552496601954,1.0773550123488476,1.0266722229839926
cfc_openloop,id,1,0,semantic,4.2162716410646605e+18,59,0.9253753535353534,1.0,0.5827740097034928,36.636,18,18,1,0,2,1,e73dc1abddb02a6cbc2ef0c4bd5649df9d9820ebc1d0bf6d9b551b1c24b32880,49,4,1.0944151062864238,0.8080552496601954,1.0773550123488476,1.0266722229839926
cfc_openloop,id,1,1,throughput,4.02213150366005e+18,63,0.6747029126213592,0.6666666666666666,0.619531916239735,38.89999999999999,20,18,0,0,5,0,f010d8ab697737ca1a8d72701de304264c43582a3d416aa157950d500e057444,56,3,1.0944151062864238,0.8080552496601954,1.0773550123488476,1.0266722229839926
cfc_openloop,id,1,1,semantic,4.02213150366005e+18,83,0.8243824915824913,0.8888888888888888,0.7883737502775268,54.228,27,26,0,0,3,0,759c2cfcdab90b9b7e70545fc98972678018624f5bc87eacc3d49d5f5972d213,77,2,1.0944151062864238,0.8080552496601954,1.0773550123488476,1.0266722229839926
cfc_openloop,id,2,0,throughput,4.93799879306126e+18,86,0.9041491633466134,1.0,0.8315502691166023,56.596,26,26,1,1,2,2,01265d5a52a3c2a2b7be884126ca6d3e304263d184799ab0fa82fa77ce03dd26,93,2,0.7426218525569639,0.9246673544801688,0.8208961602905923,1.1613121578310033
cfc_openloop,id,2,0,semantic,4.93799879306126e+18,96,0.7896253721682848,0.8888888888888888,0.8229976043517,57.416,30,27,1,1,3,2,4e1d3d96777e50a73782a13ba7763f12ac729f6abe22ced5e3db3c69540364ae,88,2,0.7426218525569639,0.9246673544801688,0.8208961602905923,1.1613121578310033
cfc_openloop,id,2,1,throughput,1.4193313396705618e+19,72,0.8967568253968253,1.0,0.7423300319836779,42.07999999999999,21,21,2,2,3,1,82246471abe18c15e77bb8932f1ca00b94cf3fbaddfeb8095bae65d80e75de03,53,3,0.7426218525569639,0.9246673544801688,0.8208961602905923,1.1613121578310033
cfc_openloop,id,2,1,semantic,1.4193313396705618e+19,72,0.8967568253968253,1.0,0.7352837451966847,42.07999999999999,21,21,2,2,3,1,afcaf2be017c7ebc1b56c35a40de7c8f8a2e0b895a67e8895db28bfc0eeac1de,53,3,0.7426218525569639,0.9246673544801688,0.8208961602905923,1.1613121578310033
cfc_openloop,id,3,0,throughput,1.8322665974346465e+19,61,0.9050131320754716,1.0,0.7370633079733674,35.88,19,19,0,0,4,0,302dba1d2c7cd3c0f2052407d648100d67153e0336866b90f0c2b14a56c1f8a9,67,2,1.2203682605496011,1.1967914492430474,1.0242368740269356,0.92342376251519
cfc_openloop,id,3,0,semantic,1.8322665974346465e+19,61,0.9050131320754716,1.0,0.7437942481333716,35.88,19,19,0,0,4,0,f00abaf162219a8e433ed235f2cc6ae3dee8b56a70b43b76ea9201e20c025533,67,2,1.2203682605496011,1.1967914492430474,1.0242368740269356,0.92342376251519
cfc_openloop,id,3,1,throughput,1.316243099782796e+19,64,0.8756038095238093,1.0,0.5056818906219729,38.324,21,19,0,0,3,0,d3c1112b49f3759b71be235f812cd76922d362b8de36581a3c4cbaf573a094c9,43,2,1.2203682605496011,1.1967914492430474,1.0242368740269356,0.92342376251519
cfc_openloop,id,3,1,semantic,1.316243099782796e+19,64,0.8756038095238093,1.0,0.5000411726316824,38.324,21,19,0,0,3,0,2156f73c9fda6cab0bb7177709467b61987e384e507f325d5c989d3b0c3def71,45,2,1.2203682605496011,1.1967914492430474,1.0242368740269356,0.92342376251519
cfc_openloop,id,4,0,throughput,1.7126439950851834e+19,72,0.9181439999999996,1.0,0.5890564016904604,44.596,22,21,0,0,7,0,5a038f3d7264b68ecf65eab802a363951985d1f9b44a7de9bd365408791f7fa1,41,3,1.2785488958650764,0.9915783826090604,1.1190729702784916,1.0150355918679177
cfc_openloop,id,4,0,semantic,1.7126439950851834e+19,72,0.9181439999999996,1.0,0.5821552993716623,44.596,22,21,0,0,7,0,7679aeec596036b7d0fb52242cecd46fea8dc006abb548db6a34cb80e810cdb0,41,3,1.2785488958650764,0.9915783826090604,1.1190729702784916,1.0150355918679177
cfc_openloop,id,4,1,throughput,1.4201421121585965e+19,68,0.9285892063492064,1.0,0.52505311952331,42.872,21,21,0,0,5,0,2f20732e3d328892c6378c37fe7515983fc3127a4e84c088c1b7cf69a054f675,41,3,1.2785488958650764,0.9915783826090604,1.1190729702784916,1.0150355918679177
cfc_openloop,id,4,1,semantic,1.4201421121585965e+19,68,0.9285892063492064,1.0,0.5209240207096865,42.872,21,21,0,0,5,0,5a5f5abfa8f0ca14ae284f5134a94ff8a18d8f7d3e68bab8df1caeac52e68994,41,3,1.2785488958650764,0.9915783826090604,1.1190729702784916,1.0150355918679177
cfc_openloop,id,5,0,throughput,3.268761634602315e+18,95,0.8152861538461537,0.9,0.5261577932083941,62.21999999999999,32,29,0,0,2,0,5d4a5a8f1defe582511e19e3edc6bb9f79a6c9d21f0937bf3b30c496081094ce,71,5,1.278999642325394,1.1300213145185318,1.1066212018641954,1.1975249378327617
cfc_openloop,id,5,0,semantic,3.268761634602315e+18,97,0.8212828070175439,0.9,0.5192789354789226,62.39999999999999,33,29,0,0,3,0,a4fe392af4c9968939eeef3f3671237efa58bf547c1fa941d814be92e0cf6b14,73,5,1.278999642325394,1.1300213145185318,1.1066212018641954,1.1975249378327617
cfc_openloop,id,5,1,throughput,1.7100991412651287e+19,46,0.8359232520325202,1.0,0.3592292193398484,34.824,15,15,0,0,1,0,c96c18a3687b02a5ee676a1f91721cfde6e5f90b9ca9f24715348a65048bb11b,26,7,1.278999642325394,1.1300213145185318,1.1066212018641954,1.1975249378327617
cfc_openloop,id,5,1,semantic,1.7100991412651287e+19,46,0.8359232520325202,1.0,0.357662992884186,34.824,15,15,0,0,1,0,bc948c288b221e817405e18f970d4610b4d0b338978fdf4ff0e4b0d6c7cb881d,26,7,1.278999642325394,1.1300213145185318,1.1066212018641954,1.1975249378327617
cfc_openloop,high_mobility,0,0,throughput,7.25657157690021e+18,98,0.9046750684931504,1.0,0.7126548764337801,69.212,31,31,1,1,3,0,dddaa3933285f2217158f1b6ceef5da2dcbd1b5a9c87dc9d9cb6164ffb714cf9,94,2,1.574879148138536,1.0606824964952537,0.9685823691909724,1.171334671543386
cfc_openloop,high_mobility,0,0,semantic,7.25657157690021e+18,104,0.8726862769230767,1.0,0.5838665248847339,68.424,34,31,1,1,3,0,700a2296d9f7058271c9aa80296f8a231ade2353f66e517dc4dd75cf34a384e9,119,2,1.574879148138536,1.0606824964952537,0.9685823691909724,1.171334671543386
cfc_openloop,high_mobility,0,1,throughput,4.5165969791279995e+18,80,0.7441194029850745,0.8181818181818182,0.6314528029913952,49.56399999999999,26,25,1,0,2,0,be5618dc5ff37a20f45e3ac327cf0f3dd0d1e35dee2f0b377658e09396e770b1,61,3,1.574879148138536,1.0606824964952537,0.9685823691909724,1.171334671543386
cfc_openloop,high_mobility,0,1,semantic,4.5165969791279995e+18,72,0.8983359999999997,1.0,0.8722995724222622,48.68,23,23,0,0,3,0,54f22acfdc67d7ae31bad82f9d1102e816f2c960929ba42d7b375d8102dbe409,84,3,1.574879148138536,1.0606824964952537,0.9685823691909724,1.171334671543386
cfc_openloop,high_mobility,1,0,throughput,1.028646420975653e+19,49,0.8793221301775145,1.0,0.4855422856799544,34.532000000000004,16,16,0,0,1,0,c3c3fbf73b9f15586c15c2bb1d10215029aad68d080f76a1e1d5a054dd7042c6,37,2,1.848126889068885,1.2542382524573288,1.0466502254492889,1.138996213921581
cfc_openloop,high_mobility,1,0,semantic,1.028646420975653e+19,61,0.8868877533039644,1.0,0.5326084330411154,39.292,20,19,0,0,2,0,ecec2cc5292cad4038b4afb12390ef3342e3a5c7300664e54ee97ffba3df28d8,51,2,1.848126889068885,1.2542382524573288,1.0466502254492889,1.138996213921581
cfc_openloop,high_mobility,1,1,throughput,6.712834666293e+17,55,0.8902370776255707,1.0,0.5799170153513652,33.879999999999995,18,17,1,1,0,0,2e74297a99875da792b0eb215e0ac1adab8e277b8e9f818737ca556f6ad876d6,37,3,1.848126889068885,1.2542382524573288,1.0466502254492889,1.138996213921581
cfc_openloop,high_mobility,1,1,semantic,6.712834666293e+17,55,0.8902370776255707,1.0,0.5724702842042714,33.879999999999995,18,17,1,1,0,0,236226aab9ddfe019e52a43473ad1a4e893ab95f8d976603387a37e6b6a3aed6,37,3,1.848126889068885,1.2542382524573288,1.0466502254492889,1.138996213921581
cfc_openloop,high_mobility,2,0,throughput,1.2081494032943393e+19,83,0.825890420168067,1.0,0.6617662877965688,53.01599999999999,28,24,0,0,3,0,596e44e55df344b82c5f117cf82bbefe860281c01f8d610fdf5420877fbcee68,79,3,1.725363827542039,0.8025649294749819,1.1646950122950257,1.1316476026623483
cfc_openloop,high_mobility,2,0,semantic,1.2081494032943393e+19,83,0.825890420168067,1.0,0.6546022678892082,53.01599999999999,28,24,0,0,3,0,c9111011d313e483227fa47667b3b121c955e57abdd11e0c60db2810445808d2,79,3,1.725363827542039,0.8025649294749819,1.1646950122950257,1.1316476026623483
cfc_openloop,high_mobility,2,1,throughput,1.7326401670988102e+19,87,0.6690922985074624,0.7272727272727273,0.9486787944311734,45.984,26,23,2,2,6,1,46e862ad5b851101d11439b7b4a5b5b7d5a66483be7e6e1a9a5ca93257695228,87,3,1.725363827542039,0.8025649294749819,1.1646950122950257,1.1316476026623483
cfc_openloop,high_mobility,2,1,semantic,1.7326401670988102e+19,91,0.5821971948051946,0.6153846153846154,0.9406312542436168,45.984,28,23,2,2,6,1,5d7937f2bac67d11021d259c89fdbe50253dd14c341b350c912e2c901749f6d0,87,3,1.725363827542039,0.8025649294749819,1.1646950122950257,1.1316476026623483
cfc_openloop,high_mobility,3,0,throughput,1.3484609404232143e+19,75,0.9059069918699186,1.0,0.8218450501046951,42.38799999999999,24,24,0,0,3,0,618b94a3acb65ca259046b8353dca70e17d082fa002b143e15211a8986bfb9d1,73,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_openloop,high_mobility,3,0,semantic,1.3484609404232143e+19,75,0.90352216802168,1.0,0.8094478757389852,42.56799999999999,24,24,0,0,3,0,2654c03f40943e29b5aaa1cde14f8fbba9de8f4f881f4a2de58fe17b833ebe34,73,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_openloop,high_mobility,3,1,throughput,1.3881620179256e+19,64,0.7686400000000001,0.8571428571428571,0.4812958497490829,40.512,21,19,0,0,3,0,0a7b7d06cf1a15caa0c6185fca1e8d131627ea838789f2613c8a357cddfd8526,55,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
cfc_openloop,high_mobility,3,1,semantic,1.3881620179256e+19,64,0.7686400000000001,0.8571428571428571,0.4760661343701202,40.512,21,19,0,0,3,0,3503a48822ea6c1ece0609f9998d6e9d9c2fee0c6335252de11007d60a539641,55,2,1.5615735812178313,1.014694745817747,1.1761166760718746,1.0244413358811686
